"Type","Name","Address","State","Phone_number","Notes","FIPS","dist","longitude","latitude"
"FQHC","DCHC School Based Mobile Clinic","1090 W Park Pl, Coeur D Alene, ID 83814-2785","ID","(208) 661-1603","School",NA,0,-116.800225,47.6948756
"FQHC","Greater Valley Health Center - Behavioral Health","431 1st Ave W, Kalispell, MT 59901-4959","MT","(406) 607-4900","All Other Clinic Types",NA,0,-114.31363166,48.19387447
"FQHC","Heritage Health Post Falls","925 E Polston Ave, Post Falls, ID 83854-9049","ID","(208) 618-0787","All Other Clinic Types",NA,0,-116.93527397,47.71459143
"FQHC","Heritage Health - Post Falls Middle School - Library Conference Room","301 E 16th Ave, Post Falls, ID 83854-9105","ID","(208) 620-5250","School",NA,0,-116.94401831,47.72333321
"FQHC","Sapphire Community Health","316 North 3rd Street, Hamilton, MT 59840-2480","MT","(406) 541-0032","All Other Clinic Types",NA,0,-114.1589677,46.24978884
"FQHC","Ag Worker Health & Services","9801 Valley Grove Drive, Lolo, MT 59847-8617","MT","(406) 273-4633","All Other Clinic Types",NA,0,-114.08875593,46.7764884
"FQHC","LAS VEGAS OUTREACH CLINIC","1450 N Main St, Las Vegas, NV 89101","NV","(702) 307-4635","All Other Clinic Types",NA,0,-115.136595,36.18657626
"FQHC","Midtown Community Health Center Davis County","22 S State St, Clearfield, UT 84015-1043","UT","(801) 393-5355","All Other Clinic Types",NA,0,-112.0257285,41.11369167
"FQHC","Parker Medical Center","2363 W Mt Highway 200, Lincoln, MT 59639-9561","MT","(406) 362-4603","All Other Clinic Types",NA,0,-112.69671988,46.95460686
"FQHC","Lewis & Clark Health Center","1203 Idaho St, Lewiston, ID 83501-1940","ID","(208) 848-8300","All Other Clinic Types",NA,0,-117.01770303,46.41690606
"FQHC","CHP - Housing First Village","2007 Wheat Dr UNIT S, Bozeman, MT 59715-2566","MT","(406) 556-1123","All Other Clinic Types",NA,0,-111.05123972,45.6989867
"FQHC","Adams County Health Center","205 N Berkley St, Council, ID 83612-5015","ID","(208) 253-4242","All Other Clinic Types",NA,0,-116.43040571,44.73175158
"FQHC","Washington Elementary School","420 S Boyer Ave, Sandpoint, ID 83864-1102","ID","(208) 263-4759","School",NA,0,-116.55708753,48.26804401
"FQHC","Midtown Community Health Center at James Madison Elementary","2563 Monroe Blvd, Ogden, UT 84401-2513","UT","(801) 334-2213","School",NA,0,-111.95936654,41.2192902
"FQHC","Mobile Van 2","211 16th Ave N, Nampa, ID 83687-4058","ID","(208) 467-4431","All Other Clinic Types",NA,0,-116.55191371,43.57883953
"FQHC","RiverStone Health Clinic","123 S 27th St, Billings, MT 59101-4227","MT","(406) 247-3350","All Other Clinic Types",NA,0,-108.50163375,45.77987697
"FQHC","Dirne Behavioral Health","2025 W Park Pl, #B, Coeur D Alene, ID 83814-2787","ID","(208) 620-5210","All Other Clinic Types",NA,0,-116.80040244,47.6952509
"FQHC","Grand Peaks Behavioral Health-South Fremont","855 N Bridge St, Saint Anthony, ID 83445-5402","ID","(208) 624-3416","School",NA,0,-111.68251689,43.97493416
"FQHC","Community Family Clinic Rigby","4002 E. 397 N. STE 3, Rigby, ID 83442","ID","(208) 454-1652","All Other Clinic Types",NA,0,-111.90924379,43.67216609
"FQHC","Hope Christian Health Center MLK","4040 N Martin L King Blvd STE B, North Las Vegas, NV 89032-3205","NV","(702) 644-4673","All Other Clinic Types",NA,0,-115.16190248,36.23307898
"FQHC","Full Circle Health - Idaho Street","325 W Idaho St, Boise, ID 83702-6040","ID","(208) 514-2525","All Other Clinic Types",NA,0,-116.19781477,43.61386847
"FQHC","One Health - Community Health Partners","112 West Lewis Street, Livingston, MT 59047-3066","MT","(406) 222-1111","All Other Clinic Types",NA,0,-110.55941529,45.66018365
"FQHC","CENTURY HIGH SCHOOL","7801 W Diamond Back Dr, Pocatello, ID 83204-7347","ID","(208) 425-2489","School",NA,0,-112.37156576,42.80892801
"FQHC","Northwest Community Health Center - Troy","102 Sandalwood Court, Troy, MT 59935","MT","(406) 295-8318","All Other Clinic Types",NA,0,-115.89727341,48.46764524
"FQHC","Community Health Care Center, Alliance For Youth Resource Center","3220 11th Avenue South, Great Falls, MT 59405-5402","MT","(406) 454-6973","All Other Clinic Types",NA,0,-111.25056531,47.49244199
"FQHC","North Las Vegas Family Health Center","2225 Civic Center Dr STE 224, North Las Vegas, NV 89030-6332","NV","(877) 581-6266","All Other Clinic Types",NA,0,-115.11889921,36.19964612
"FQHC","Utah Partners for Health Mobile Eye Clinic","8446 S Harrison St, Midvale, UT 84047-3501","UT","(801) 417-0131","All Other Clinic Types",NA,0,-111.90043807,40.59802165
"FQHC","Community Health Care Center SBHC Great Falls High School","1900 2nd Avenue South, Great Falls, MT 59405-2799","MT","(406) 454-6973","School",NA,0,-111.27352092,47.5029332
"FQHC","Community Action Partnership of Natrona County","606 S David St, Casper, WY 82601-3191","WY","(307) 232-0124","All Other Clinic Types",NA,0,-106.32666793,42.84429819
"FQHC","One Health - Wyola School","Mondell Ave, Wyola, MT 59089","MT","(406) 343-2722","School",NA,0,-107.39483299,45.1280426
"FQHC","First Person Care Clinic","200 E Horizon Dr, Henderson, NV 89015-8033","NV","(702) 380-8118","All Other Clinic Types",NA,0,-114.98535051,36.01263375
"FQHC","Clark Fork Junior-High School","502 N Main St, Clark Fork, ID 83811-4406","ID","(208) 266-1131","School",NA,0,-116.17719537,48.14732428
"FQHC","HEALTH CARE FOR THE HOMELESS","1514 E 12th St UNIT 201, Casper, WY 82601-4080","WY","(307) 235-6116","All Other Clinic Types",NA,0,-106.30444591,42.84068471
"FQHC","Community Family Clinic Blackfoot","1491 Parkway Dr, Blackfoot, ID 83221-1667","ID","(208) 782-0500","All Other Clinic Types",NA,0,-112.36305031,43.19383701
"FQHC","DCHC Mobile Unit","1090 W Park Pl, Coeur D Alene, ID 83814-2785","ID","(208) 292-0292","All Other Clinic Types",NA,0,-116.800225,47.6948756
"FQHC","FAMILY HEALTH SERVICES - DECLO JUNIOR HIGH SCHOOL","205 E Main St, Declo, ID 83323-5092","ID","(208) 678-0101","School",NA,0,-113.62555943,42.51806492
"FQHC","Community Health Care Center SBHC Paris Gibson","2400 Central Ave RM 118, Great Falls, MT 59401-3915","MT","(406) 454-6973","School",NA,0,-111.26504388,47.504725
"FQHC","FAMILY HEALTH SERVICES - BUHL HIGH SCHOOL","1 Indian Territory, Buhl, ID 83316","ID","(208) 543-8262","School",NA,0,-114.7625628,42.60778123
"FQHC","Utah Partners for Health Mobile Clinic","8446 S Harrison St, Midvale, UT 84047-3501","UT","(801) 417-0131","All Other Clinic Types",NA,0,-111.90043807,40.59802165
"FQHC","KCH Corporate Office","301 Cedar St, Sandpoint, ID 83864-1425","ID","(208) 263-3410","All Other Clinic Types",NA,0,-116.5506457,48.27607069
"FQHC","FAMILY HEALTH SERVICES - FAIRFIELD MEDICAL AND DENTAL CLINIC","401 Camas Ave W, Fairfield, ID 83327","ID","(208) 764-2611","All Other Clinic Types",NA,0,-114.79922214,43.34666802
"FQHC","PureView Clubhouse","600 North Park Avenue, Helena, MT 59601-2704","MT","(406) 422-8774","All Other Clinic Types",NA,0,-112.04099706,46.59370386
"FQHC","Lake City High School - Counseling Office Conference Room 1","6101 N Ramsey Rd, Coeur D Alene, ID 83815-8407","ID","(208) 620-5250","School",NA,0,-116.8084002,47.72792435
"FQHC","Willard Alternative High School","901 S 6th St W, Missoula, MT 59801-3752","MT","(406) 728-2400","School",NA,0,-114.00952825,46.86403302
"FQHC","Grand Peaks Dental-Saint Anthony","325 E Main St, Saint Anthony, ID 83445-1546","ID","(208) 624-2000","All Other Clinic Types",NA,0,-111.67819342,43.9664145
"FQHC","FAMILY HEALTH SERVICES - ROBERT STUART MIDDLE SCHOOL","644 Caswell Ave W, Twin Falls, ID 83301-3707","ID","(208) 733-4875","School",NA,0,-114.49319959,42.57442579
"FQHC","Medical - Saint Anthony","20 N 3rd E, Saint Anthony, ID 83445-1521","ID","(208) 624-4100 ext. 100","All Other Clinic Types",NA,0,-111.67845963,43.96676097
"FQHC","Bear River Health Clinic","440 W 600 N, Tremonton, UT 84337-2400","UT","(435) 257-3318","All Other Clinic Types",NA,0,-112.17253661,41.71882929
"FQHC","Nevada Health Centers Carson City School Based","618 W Musser St, Carson City, NV 89703-4931","NV","(775) 445-3500","School",NA,0,-119.77188049,39.16461437
"FQHC","Emmett Dental Clinic","1020 E Locust St, Emmett, ID 83617-2776","ID","(208) 365-5064","All Other Clinic Types",NA,0,-116.48694986,43.87912834
"FQHC","Heritage Health - 1221 West Ironwood Suite 100","1221 W Ironwood Dr STE 100, Coeur D Alene, ID 83814-1402","ID","(208) 620-5250","All Other Clinic Types",NA,0,-116.802914,47.69738241
"FQHC","Greater Valley Health Center - Evergreen Junior High","20 W Evergreen Dr RM 254, Kalispell, MT 59901-2810","MT","(406) 607-4900","School",NA,0,-114.27883143,48.2247444
"FQHC","Annex","140 S Central Ave, Cut Bank, MT 59427-3298","MT","(406) 873-5222","All Other Clinic Types",NA,0,-112.33531753,48.63431474
"FQHC","Pahrump Family Health Center","1430 E Calvada Blvd, Pahrump, NV 89048-5824","NV","(775) 257-7015","All Other Clinic Types",NA,0,-115.9881744,36.19196763
"FQHC","Community Action of Laramie County","1920 Evans Ave, Cheyenne, WY 82001-3716","WY","(307) 635-9291","Unknown",NA,0,-104.81311154,41.13780976
"FQHC","Admin Only","242 W Paramount Ave, Salt Lake City, UT 84115-5216","UT","(801) 364-0058","All Other Clinic Types",NA,0,-111.89830898,40.73639954
"FQHC","Kimberly School District/RISE","214 1/2 Oak St S, Kimberly, ID 83341","ID","(208) 423-4170","School",NA,0,-114.36722215,42.53254919
"FQHC","MobileVan2-Mercedes","2508 E Fox Farm Rd STE 1A, Cheyenne, WY 82007-2559","WY","(307) 635-3618","School",NA,0,-104.76920102,41.11663234
"FQHC","Hamilton High School","327 Fairgrounds Rd, Hamilton, MT 59840-3135","MT","(406) 375-6060","School",NA,0,-114.14137467,46.25402891
"FQHC","HEALTH WEST - NORTH LOGAN CHC","1515 N 400 E STE 104, North Logan, UT 84341-7595","UT","(435) 755-6061","All Other Clinic Types",NA,0,-111.82396544,41.75941996
"FQHC","One Health - Dawson Community College","300 College Dr OFC 145, Glendive, MT 59330-1405","MT","(406) 815-5831","School",NA,0,-104.72497231,47.08588109
"FQHC","Terry Reilly Medical / Dental - Middleton","201 S Paradise Ave, Middleton, ID 83644-5809","ID","(208) 467-4461","All Other Clinic Types",NA,0,-116.62171234,43.7050386
"FQHC","BF Pharmacy","6612 Comanche St, Bonners Ferry, ID 83805-7523","ID","(208) 263-7101","All Other Clinic Types",NA,0,-116.3195827,48.70131334
"FQHC","AMARGOSA VALLEY MEDICAL CLINIC","1690 E Amargosa Farm Rd, Amargosa Valley, NV 89020-9735","NV","(775) 372-5432","All Other Clinic Types",NA,0,-116.42858808,36.56885269
"FQHC","Jackpot Community Health Center","950 Lady Luck Dr, Jackpot, NV 89825","NV","(775) 755-2500","All Other Clinic Types",NA,0,-114.66562282,41.98864431
"FQHC","FAMILY HEALTH SERVICES - TWIN FALLS 325 MEDICAL CLINIC","325 Martin St, Twin Falls, ID 83301-4563","ID","(208) 732-7101","All Other Clinic Types",NA,0,-114.4923983,42.56782686
"FQHC","FourPoints Health - Richfield Clinic","440 S Main St, Richfield, UT 84701-2855","UT","(435) 893-0977","All Other Clinic Types",NA,0,-112.08477674,38.76221705
"FQHC","Full Circle Health - Emerald","6565 W Emerald St, Boise, ID 83704-8737","ID","(208) 514-2510","All Other Clinic Types",NA,0,-116.26319822,43.61192894
"FQHC","STEPHEN RATCLIFFE COMMUNITY HLTH CTR","1365 W 1000 N, Salt Lake City, UT 84116-1654","UT","(801) 328-5750","All Other Clinic Types",NA,0,-111.93056087,40.79102491
"FQHC","GLACIER COMMUNITY HEALTH CENTER","519 East Main Street, Cut Bank, MT 59427-3015","MT","(406) 873-5670","All Other Clinic Types",NA,0,-112.32567079,48.63255894
"FQHC","Terry Reilly Nampa Clinic","207 1st St S, Nampa, ID 83651-3703","ID","(208) 466-7869","All Other Clinic Types",NA,0,-116.57011099,43.58580481
"FQHC","Sprinter M4 Ford Turtle Top","1090 W Park Pl, Coeur D Alene, ID 83814-2785","ID","(208) 620-5200","All Other Clinic Types",NA,0,-116.800225,47.6948756
"FQHC","MIDTOWN COMMUNITY HEALTH CENTER","2240 Adams Ave, Ogden, UT 84401-1511","UT","(801) 393-5355","All Other Clinic Types",NA,0,-111.96751576,41.22583626
"FQHC","Middleton High School","1538 Emmett Rd, Middleton, ID 83644-4712","ID","(208) 323-9600","School",NA,0,-116.65262463,43.71863794
"FQHC","FAMILY HEALTH SERVICES - BURLEY MEDICAL, DENTAL & BEHAVIORAL HEALTH CLINIC","1309 Bennett Ave, Burley, ID 83318-2676","ID","(208) 678-7796","All Other Clinic Types",NA,0,-113.78053634,42.53654702
"FQHC","Grand Peaks Behavioral Health-Ashton Elementary","168 S 1st St, Ashton, ID 83420-5738","ID","(208) 652-7601","School",NA,0,-111.45456734,44.06995397
"FQHC","Heritage Health - Family Support Services","2201 N Ironwood Pl, Coeur D Alene, ID 83814-2670","ID","(208) 769-4222","All Other Clinic Types",NA,0,-116.7988362,47.69598653
"FQHC","Grand Peaks Behavioral Health-Henry's Fork Elementary","425 N 3rd W, Saint Anthony, ID 83445-1154","ID","(208) 624-7422","School",NA,0,-111.68647742,43.97105104
"FQHC","PHC - Russell Elementary - Behavioral Health","3216 Russell Street, Missoula, MT 59801-8595","MT","(406) 370-0487","School",NA,0,-114.01826848,46.84060183
"FQHC","PureView Capital High School Clinic","100 Valley Dr, Helena, MT 59601-0163","MT","(406) 457-0000","School",NA,0,-112.04816476,46.61452275
"FQHC","FAMILY HEALTH SERVICES - BUHL MIDDLE SCHOOL","525 Sawtooth Ave RM 5, Buhl, ID 83316-5708","ID","(208) 543-8292 ext. 116","School",NA,0,-114.75850814,42.60792195
"FQHC","East Bay Health Center","299 E 900 S STE 101, Provo, UT 84606-6107","UT","(801) 429-2000","All Other Clinic Types",NA,0,-111.65338298,40.22208747
"FQHC","BUTTE RESCUE MISSION","610 E Platinum St, Butte, MT 59701-1930","MT","(406) 782-0925","All Other Clinic Types",NA,0,-112.52833265,46.00923114
"FQHC","One Health - Greybull","444 Greybull Ave, Greybull, WY 82426-2037","WY","(307) 765-1450","All Other Clinic Types",NA,0,-108.05374843,44.48889017
"FQHC","DESERT SAGE MOBILE","120 Desert Sage Way, Mountain Home, ID 83647","ID","(509) 587-3988","All Other Clinic Types",NA,0,-115.69740609,43.1588197
"FQHC","Heritage Health- Spirit Lake Elementary SBHC","32605 N 5th Ave, Spirit Lake, ID 83869","ID","(208) 620-5250","School",NA,0,-116.8686158,47.96984971
"FQHC","Heritage Health - Restored Paths - St. Maries","120 S 13th St, Saint Maries, ID 83861-1627","ID","(208) 620-5200","All Other Clinic Types",NA,0,-116.5731066,47.31564184
"FQHC","HEALTH WEST - ISU CHC","465 Memorial Dr, Pocatello, ID 83201-4008","ID","(208) 234-4700","All Other Clinic Types",NA,0,-112.43183581,42.87004166
"FQHC","Full Circle Health  -  Nampa South","215 E Hawaii Ave STE 140, Nampa, ID 83686-6011","ID","(208) 514-2529","All Other Clinic Types",NA,0,-116.57077845,43.55508279
"FQHC","First Person Care Clinic","1200 S 4th St, Las Vegas, NV 89104-1063","NV","(702) 380-8118","All Other Clinic Types",NA,0,-115.14999758,36.15725373
"FQHC","Utah Partners for Health Dental Clinic","7651 S Main St, Midvale, UT 84047-7101","UT","(801) 417-0131","All Other Clinic Types",NA,0,-111.91023157,40.61230081
"FQHC","FHS Kimberly Pharmacy - Admin Only","301 Main St N, Kimberly, ID 83341","ID","(208) 732-7126","All Other Clinic Types",NA,0,-114.36487822,42.53559693
"FQHC","All For Health, Las Vegas","1735 N Nellis Blvd STE G, Las Vegas, NV 89115-3671","NV","(818) 409-3020","All Other Clinic Types",NA,0,-115.06232388,36.19104145
"FQHC","Heritage Health - 1038 NW Blvd","1038 Northwest Blvd, Coeur D Alene, ID 83814-2249","ID","(208) 620-5200","All Other Clinic Types",NA,0,-116.7943585,47.68342881
"FQHC","Grand Peaks Behavioral Health-Central Elementary School","102 N Park Ave, Sugar City, ID 83448-1114","ID","(208) 356-9351","School",NA,0,-111.74380176,43.8752269
"FQHC","INDIAN HILLS ELEMENTARY SCHOOL","666 Cheyenne Ave RM 20, Pocatello, ID 83204-3756","ID","(208) 425-2489","School",NA,0,-112.40937005,42.82043575
"FQHC","One Health - Miles City Finance","2000 Clark St STE 13, Miles City, MT 59301-2726","MT","(406) 209-0109","Unknown",NA,0,-105.83533409,46.41099543
"FQHC","Poverello Center","1110 West Broadway, Missoula, MT 59802","MT","(406) 258-4789","All Other Clinic Types",NA,0,-114.00894404,46.87660454
"FQHC","Crossroads Healthcare Clinic","100 Central Ave, Cheyenne, WY 82007-1330","WY","(307) 632-8064","All Other Clinic Types",NA,0,-104.80777286,41.12011163
"FQHC","Coeur d'Alene Center for Healthy Living","3700 W Seltice Way, Coeur D Alene, ID 83814-8921","ID","(208) 620-5250","All Other Clinic Types",NA,0,-116.83674294,47.70159512
"FQHC","FAMILY HEALTH SERVICES - I.B. PERRINE ELEMENTARY SCHOOL","452 Caswell Ave W, Twin Falls, ID 83301-3700","ID","(208) 734-1281","School",NA,0,-114.48780795,42.57436441
"FQHC","VALLEY FAMILY HEALTH CARE - Payette Medical Clinic","1441 NE 10th Ave, Payette, ID 83661-5420","ID","(208) 642-9376","All Other Clinic Types",NA,0,-116.92523455,44.05778198
"FQHC","Dearborn Clinic","524 Cleveland Blvd STE 180, Caldwell, ID 83605-4076","ID","(208) 323-9600","All Other Clinic Types",NA,0,-116.69278199,43.66541311
"FQHC","Heritage Health Behavioral Health St. Maries","622 W College Ave STE 2, St Maries, ID 83861-1822","ID","(208) 245-4363","All Other Clinic Types",NA,0,-116.5663849,47.31530446
"FQHC","Full Circle Health - Caldwell","315 E Elm St # 201, Caldwell, ID 83605-4857","ID","(208) 514-2528","All Other Clinic Types",NA,0,-116.69476054,43.6537885
"FQHC","Heritage Health - Manufacturing Way","4970 N Manufacturing Way STE 1, Coeur D Alene, ID 83815-6028","ID","(208) 620-5200","Unknown",NA,0,-116.83834254,47.72690557
"FQHC","Grand Peaks Medical, Dental, Behavioral Health, Pharmacy-Rexburg","72 S 1st E, Rexburg, ID 83440-1902","ID","(208) 356-4900","All Other Clinic Types",NA,0,-111.7810185,43.82434602
"FQHC","Grand Peaks Behavioral Health-Sugar Salem Junior High School","205 E 3rd N, Sugar City, ID 83448-1320","ID","(208) 356-4437","School",NA,0,-111.74583211,43.87649659
"FQHC","FAMILY HEALTH SERVICES - CASSIA HIGH SCHOOL","1010 W 17th St, Burley, ID 83318-1746","ID","(208) 678-0101","School",NA,0,-113.804387,42.53170789
"FQHC","Heritage Health Post Falls High School SBHC","2832 E Poleline Ave, Post Falls, ID 83854-7090","ID","(208) 292-0292","School",NA,0,-116.90852413,47.73038201
"FQHC","Sandpoint Clinic","810 Sixth Ave, Sandpoint, ID 83864-5396","ID","(208) 265-6252","All Other Clinic Types",NA,0,-116.55541634,48.2804693
"FQHC","WCHC Physical Therapy Building","130 S 300 W, Bicknell, UT 84715-7722","UT","(435) 425-3744","All Other Clinic Types",NA,0,-111.54976464,38.33912368
"FQHC","PureView Health Center Mobile Clinic","1930 9th Avenue, Helena, MT 59601-9753","MT","(406) 457-0000","All Other Clinic Types",NA,0,-112.0058861,46.58921255
"FQHC","Marias Healthcare Services - Valier","422 Montana St, Valier, MT 59486-5506","MT","(406) 279-3314","All Other Clinic Types",NA,0,-112.25036283,48.30841934
"FQHC","Nampa Trauma and Resilience Center","156 Mcclure Ave, Nampa, ID 83651-2025","ID","(208) 323-9600","All Other Clinic Types",NA,0,-116.57908005,43.58804592
"FQHC","One Health - Campus","1223 N Center Ave, Hardin, MT 59034-1100","MT","(406) 665-4103","All Other Clinic Types",NA,0,-107.60597597,45.74148436
